Object,Teff,Lum,Distance,Parallax,Av,logg,[Fe/H]
HIP_107956,3420.139881421346,2909.7310898169435,309.4273792158322,3.64,0.0317710582350526,0.0203442933793578,-0.1117964272337347
HIP_44659,4548.595815263689,473.37233803980087,189.00258263389037,3.64,0.0037032424686057,1.2729066087596528,-0.0167745179420272
HIP_36334,3452.2586505138315,1312.0995657313183,275.48208497894694,3.63,0.0114037764120339,0.0181163957269978,-0.2016884880308626
HIP_46221,3941.2461212847847,711.829982922918,243.48195850503888,3.63,0.0044656667755228,0.9719435576086256,-0.0217143022486434
HIP_117245,3416.364170992747,5420.256315852813,247.8040543436452,3.63,0.0144738012755043,-0.1110366000223157,-0.0150702609252682
HIP_106544,3347.341036000871,3194.2803583498635,296.9364014832685,3.62,0.0179615505358242,0.1148607094959546,-0.0094779107644935
HIP_49610,3399.780184477568,1182.973864443287,282.47625036465746,3.62,0.0066771741973125,0.1556418983804715,-0.107634108189845
HIP_41400,3518.74730901327,2709.884462847566,278.35435111704675,3.62,0.0045130659441319,0.2071374477661258,-0.060905784383756
HIP_71568,4041.903389026411,767.6838401030227,276.2431026556669,3.62,0.0063652291327541,0.682329035117017,-0.1883886632925945
HIP_85355,4355.626904385208,2871.429592257049,267.5869336098968,3.62,0.1427566538615762,0.5965949734676252,-0.0193173016245291
HIP_77058,2289.3388153333217,6255.977172917806,630.7300861515699,3.61,0.1063082214669417,-0.499,-0.4768237508827697
HIP_8565,3242.664187981281,4592.216272299825,421.325300955812,3.61,0.1033493586953426,-0.38304387950987,-0.3275091423253368
HIP_6631,3800.039837226505,741.1267830714461,277.0083182989831,3.61,0.0061917256027604,0.5076111424122072,-0.2447445109372525
HIP_116307,3534.297219514847,3169.696539408351,375.266642248021,3.6,0.0501196965301285,0.0467832855755441,-0.132725713777177
HIP_11978,3500.239332132041,1084.9562236274946,277.7777851363761,3.6,0.0842089697408659,0.089898927008285,-0.2640360110385296
HIP_61916,3957.64036533772,772.280986266222,277.7777851363761,3.6,0.0245709679982995,0.4887712640220663,-0.197690493726045
HIP_65936,4700.424090685556,2865.135924387256,277.7777851363761,3.6,0.0185336919224342,0.5011305420874463,-0.1745468195291874
HIP_20958,3479.954924583435,1639.0012374103785,341.7700841051752,3.59,0.1054492593180225,0.267259141106571,-0.0307537763752198
HIP_84481,3695.633630672819,963.2789206935214,264.5256414564284,3.59,0.223911853138027,0.5120236525594923,-0.0693501367240319
HIP_116465,3621.4717745780954,1597.14210672585,377.6438853974928,3.59,0.0504323857444462,0.1389532488048024,-0.1557015167507882
HIP_28816,4273.168879886725,6800.1388832501225,278.2188204506712,3.59,0.0110476643810617,0.5704673069607362,-0.0787825071822191
HIP_68357,3165.8290200226475,2629.4888779455623,460.1103522172739,3.58,0.008616129032258,-0.4844259926542102,-0.2713067227063713
HIP_70026,3161.2308152066544,1804.877787856925,174.04389758637322,3.58,0.0231031560781036,-0.0322907670523644,-0.1040210092652479
HIP_33040,3334.948131229612,2067.793390464948,236.2470187318295,3.58,0.0061596351045808,-0.0088365282608595,-0.1066909634275478
HIP_31484,3064.9673855979927,4759.625151185528,516.5419009191077,3.57,0.040714467504032,-0.499,-0.3536767389292224
HIP_24892,3545.7204984501004,1592.8950796028007,390.130616426888,3.56,0.1867210469247417,0.0036029688652199,-0.2242941032088952
HIP_98073,3877.0202634696034,1711.772343271332,271.9770695914914,3.56,0.0122472035918189,0.2169886127040383,-0.2286810698083897
HIP_92175,5086.150903010275,1665.334958876403,225.6552019786375,3.56,0.142661639082133,0.9602425263240826,-0.018675409782566
HIP_114407,3474.671134901291,1107.9386510430704,196.85262560576743,3.55,0.004881969362655,0.224970074437361,-0.1273906529401405
HIP_54725,3593.414059728384,898.5288675467423,274.4960798855629,3.55,0.0103786186296001,0.3604406126738828,-0.1461691914240942
HIP_64117,3612.044591648737,1345.3826061786044,330.084164443485,3.55,0.1125616804644381,-0.1525704198043991,-0.296593930594075
HIP_96350,3300.265598939732,2882.6465348194906,341.6971174290491,3.54,0.037581512264549,-0.4509947814368038,-0.3103301179070835
HIP_7505,3536.694876831025,1163.054394520107,283.52114625045806,3.54,0.0177651551710374,0.3721671387679537,-0.0386134913672308
HIP_38206,3675.618241727352,1760.2555558763509,438.7174446479088,3.54,0.010869888245434,0.2183754968604701,-0.1063664498420815
HIP_9001,3683.849886953831,1651.7876832513637,345.1535619700445,3.54,0.0256763176428273,0.2321127176614732,-0.2060846958454876
HIP_100300,3682.572923297994,843.3232892983168,311.1961051415066,3.54,0.0104005697769323,0.5167465613055837,-0.249749490027008
HIP_58795,3573.652047455107,860.2373478245331,349.1090574325151,3.53,0.0060292898474292,0.2899658853968061,-0.1711673739043014
HIP_78120,3553.498979359865,1372.2725741794818,309.8288188790748,3.53,0.1140293684514243,0.2941784057270888,-0.0853708109760579
HIP_60421,3539.281775429845,1156.9306731957845,302.9839093760531,3.53,0.0082765873346896,0.3671216825796852,-0.061942260505449
HIP_103645,3599.8104624450207,1071.592544193715,351.64748048990504,3.53,0.0289551960441383,0.2198910240558129,-0.18671727054484
HIP_9999,3603.3349281860874,1033.2865491067805,264.004169754137,3.53,0.0060697366029619,0.393764281131383,-0.080439214773248
HIP_113249,3591.3270888631814,739.1265064349828,283.28612127617026,3.53,0.0587385928205051,0.2281626338810989,-0.2460353964419494
HIP_12239,4109.436795711517,927.9460484689594,283.28612127617026,3.53,0.1194111426075306,0.4264070822171764,-0.2527563927869395
HIP_23520,1930.2632788941264,12323.567238010475,984.1039380948092,3.52,0.4736249155636904,-0.499,-0.6503822323805438
HIP_108505,3573.9592721220106,2844.697019316034,346.3240532841612,3.52,0.0952442278766126,-0.3082483627991532,-0.2985460089880226
HIP_107348,4800.230566309765,1789.5677402555348,283.3357523853722,3.52,0.0306390327379174,0.7476587574509277,-0.0842929663241234
HIP_96647,2534.7684770822525,5047.068965548674,502.1286917629831,3.52,0.0684558553953886,-0.499,-0.2352565226997873
HIP_39967,2099.893442950852,6066.203813364284,370.9308038147564,3.52,0.0242342454074036,-0.499,-0.2253629073229997
HIP_109955,3808.041598498821,1707.9349519926882,339.05119687406,3.51,0.0070607266653092,-0.0268112662165949,-0.278720021250983
HIP_52794,3411.127305706032,1068.6190952466195,307.3616555740272,3.51,0.0068216051688043,-0.2271699999237277,-0.2729589170502557
HIP_48519,3601.124576631992,1907.5410150375812,332.8877901621165,3.51,0.0048288086980292,0.2166556054077153,-0.0345431002946502
HIP_29451,3664.340378390625,1020.4821462066202,244.59847629443536,3.5,0.0386969728020016,0.3067417869853521,-0.1313574444674833
HIP_70969,2958.4894521161914,6039.094396888414,285.7142857142857,3.5,0.0387142857142857,-0.499,-0.1423102227011993
HIP_40388,3155.471483850852,5325.131764577136,515.7910811179358,3.5,0.0071614735835697,-0.4885671463268037,-0.2125569628125257
HIP_92390,4194.793891701847,505.1293574719056,178.06376698576685,3.49,0.0766822227091413,1.0431245734340893,-0.0617700940391993
HIP_114114,3132.282510213554,8995.787464602767,375.22947511809633,3.48,0.0479106052201156,-0.4791142255689031,-0.0685518842903062
HIP_66783,3099.873071196489,1660.0874600143095,287.356320264113,3.48,0.0890557654989126,-0.4463005104808841,-0.266587170031807
HIP_25769,3797.067969455602,2584.375034978167,314.8582862467631,3.47,0.1141224861727056,-0.0143259056702076,-0.2736654124656039
HIP_73901,3746.551947053522,1035.9353642484612,326.0490903932132,3.47,0.0840743647601261,0.2839622164516351,-0.190523639829849
HIP_893,3352.4288166034967,1639.289344554932,392.4690008947682,3.46,0.0074414154988799,0.115792871430588,-0.1243602310718944
HIP_81700,3327.837591029529,1277.5280764884276,289.0173378540068,3.46,0.089516408319415,0.1027430208097781,-0.2332815436632918
HIP_26223,3332.513985671976,2156.7963110475725,298.82172244249824,3.46,0.0456398071249126,0.0245863850852998,-0.045173198745191
HIP_18931,3423.392545152456,887.7684714577395,276.8076026740505,3.46,0.0062382867424561,0.3707409733669351,-0.1141165090531289
HIP_116948,3529.27705924958,1848.4118028432076,341.93735183040525,3.46,0.1459520253548828,-0.2827253412987875,-0.2993892501894651
HIP_36775,3556.249248998938,963.2586462321892,316.1290007832779,3.46,0.0242971834006542,0.1632156474414685,-0.2127871596579477
HIP_72122,3721.308344171121,779.3796045976635,248.8877709301746,3.46,0.0242211130540117,0.6822204892892101,-0.0061569019332889
HIP_105224,3699.776612408459,1084.279238575965,296.202222847107,3.46,0.0242422021892401,0.7039587407863888,-0.0574861524280822
HIP_67942,4247.077248499045,854.7183559050122,289.0173378540068,3.46,0.0869320339946213,0.5508989558712076,-0.261202733847708
HIP_90493,2251.7516434192657,5788.677514417241,725.5742038644854,3.45,0.0775353299778685,-0.499,-0.3793152736497133
HIP_23123,4316.116081215441,1556.8543864062278,241.71845323135935,3.45,0.039720934044335,0.6757384241224234,-0.0072299361539903
HIP_91206,3099.86275434494,9397.78582203757,620.6730751593803,3.44,0.0825916873244315,-0.499,-0.3204670688676068
HIP_99990,3251.684852162143,12187.685907215402,525.8325767521546,3.44,0.0632870792019855,-0.4945812368126372,-0.1888834116775736
HIP_77445,3257.1992603503168,1109.625530436084,343.37317927737166,3.44,0.0073577090450105,0.1006118584490964,-0.2929201016830332
HIP_109620,3599.8527333140373,1449.764956749627,252.40362102355476,3.44,0.0305754557694384,0.0303575344447741,-0.2217641276245486
HIP_82960,3937.519116159529,657.2871080064027,190.68393644359853,3.44,0.1048257110044584,0.7566693933783126,-0.1041983153068878
HIP_57696,4499.805621355772,2791.949695359743,367.9742818456655,3.44,0.1251274559840891,0.3958202735589626,-0.3333533689706043
HIP_104968,3910.115308004315,795.9494438961383,291.54518383010475,3.43,0.0334877131928275,0.4815887648198291,-0.2767944743616874
HIP_19811,5299.973186329225,1243.63640244739,246.6983488029832,3.43,0.13988663663259,0.9944121007991716,-0.1588156215643043
HIP_11648,3485.0629448890686,1793.4305202651271,292.3976542958565,3.42,0.0054376532056346,-0.0746691290797176,-0.2425778879205014
HIP_23033,3617.8396361919295,2251.168832916692,294.9878405726022,3.42,0.1433876005780406,-0.1296408205568671,-0.247962347073119
HIP_54518,3452.897787094116,1466.309883292515,377.8968457331332,3.42,0.0070348442104908,-0.0188239452070266,-0.2870911841086858
HIP_4363,3681.286494657397,1901.6517433068343,406.361675131092,3.42,0.007675620599396,0.0621217856462195,-0.1871538126532838
HIP_77619,2800.024971908424,11454.08718413856,292.55389261634446,3.41,0.0071023430612536,-0.499,-0.2156464784605265
HIP_71802,3111.622710507363,2638.886069084442,253.44445114645947,3.41,0.0071982796606939,-0.2091339459277588,-0.131925570859064
HIP_39433,3238.428284227848,2231.997246347534,244.53601133379885,3.41,0.0059497498017255,-0.080947716704582,-0.1439209609125624
HIP_115530,3484.356259108245,3367.256736012416,422.2066644000787,3.41,0.0703651610709753,-0.3264401491334423,-0.2733656516769636
HIP_115188,2949.382169474848,9584.010463654522,336.4603590058226,3.4,0.0495242176741316,-0.499,-0.1478768671849266
HIP_87190,3370.354389771819,2263.766816535201,346.54667556558326,3.4,0.0105330925707192,-0.4749314888587648,-0.2431146439147673
HIP_12193,3565.1442731916904,11491.28418136348,408.3271492502199,3.4,0.0686739421953315,-0.3205199473654883,-0.2259664646755203
HIP_103769,3392.9444255792623,1152.1682175395708,293.5824598557432,3.4,0.0197002989122201,0.2954367946798442,-0.0211483165272659
HIP_28596,3655.679366905242,1540.2905254105804,259.3719046910848,3.4,0.0058999520726361,0.0342679354507886,-0.2211636238578124
HIP_43251,3534.28891858086,1387.4940988208314,366.0897055975855,3.4,0.0051543007566249,0.2624186535065389,-0.0793620652655191
HIP_89465,3178.053115680814,1061.8153465763571,330.934670816056,3.4,0.0249141368197102,0.0770381212871189,-0.3190827753256869
HIP_54951,3576.948257907061,3291.103002703752,231.76690635208612,3.4,0.004307421674375,0.17357961920868,-0.0906648639931723
HIP_84769,4200.359968319535,915.338156780652,294.117638809046,3.4,0.0108705876285362,0.4309073741233167,-0.282045339269765
HIP_43438,3267.492008125409,3133.1273316970264,617.5893733891253,3.39,0.021732663270077,-0.3043015760868837,-0.5449390244222891
HIP_100926,3405.5187494895654,1938.798211757225,334.5913008322812,3.39,0.0547174135338078,0.1201969231153938,-0.0329535053828341
HIP_101316,3499.853309243917,1768.7680737148737,451.62256202389096,3.39,0.034547897362138,-0.0462620189129756,-0.1432673139059837
HIP_78632,3708.099634214304,835.2659093655351,294.98524160909045,3.39,0.0065159195583225,0.3139416532792847,-0.2486783043161166
HIP_41224,3787.957666295406,961.1089314649736,310.5632154107337,3.39,0.0063750092311062,0.2731393639217243,-0.2049113822927186
HIP_42564,3699.697610456497,1344.3386425301226,285.7416956498019,3.38,0.0130191904345974,0.1905562450476212,-0.2000121823655386
HIP_50230,1999.893798828125,8116.754065761533,513.5353193729842,3.37,0.0305318336362409,-0.499,-0.3958963778195664
HIP_110396,3028.2805354068114,2943.739267307904,296.735915121285,3.37,0.0202388254985992,-0.4395652126235756,-0.0392677657412433
HIP_87850,3325.278095655958,3858.192655741899,286.91372930143046,3.37,0.0101537255393732,-0.356138431101054,-0.2013514737460772
HIP_18048,3323.3565933280624,1940.207398299312,423.63431574198114,3.37,0.0066718197616655,-0.2533984040485793,-0.2663123054661351
HIP_46620,3475.3792460483965,2219.6964508589485,296.735915121285,3.37,0.032660956344856,0.0193749879323812,-0.2474566834293628
HIP_20776,4720.826197790739,657.3521103402692,276.1019156834201,3.37,0.0356812265377447,0.6953310138739166,-0.2661045809468921
HIP_85974,3350.8579194545746,5805.339146063844,617.9760539472865,3.36,0.3160858127554847,-0.4718813479314923,-0.2543252508768152
HIP_97142,3383.1276769191027,3514.590605229569,371.92912794387394,3.36,0.0268171701443447,-0.2716134602951277,-0.2071870891429428
HIP_89429,3563.3663532265928,906.6251828676028,291.1475835431544,3.36,0.1057596061688305,0.3961056836555068,-0.1437946604547308
HIP_108982,3669.970662611304,1292.6949446386172,298.507471184445,3.35,0.0069788157200372,0.1671971759930191,-0.1724461505101488
HIP_1074,3674.396218266338,1187.7221489250153,260.1788398989311,3.35,0.0533059668559591,0.1550055068994584,-0.2536058367368687
HIP_89773,4148.607636541128,2044.7674307041195,354.3255570183184,3.35,0.0461718215874797,0.2053811547592596,-0.1455951615940935
HIP_103828,3447.6099267601967,3354.733535461656,374.04096074012006,3.34,0.0346727793909554,-0.2918733980161683,-0.2576626350962798
HIP_20243,3551.7292513512075,1040.4489705417348,330.08790222521435,3.34,0.045143700255367,0.3494847321632939,-0.0151368792532594
HIP_15479,3605.1616476476192,1565.8024508633202,266.1346896975442,3.34,0.0064361921697054,0.2179337790923154,-0.1083418585609781
HIP_97372,3674.212860222906,1428.9747530202849,351.0155914784552,3.34,0.0171256025030149,0.2091216550070314,-0.2548143611764875
HIP_6502,3710.097498307005,701.2424210722863,228.7261383141036,3.34,0.0048738856556658,0.565758950029863,-0.1170782550603724
HIP_89609,4454.494023229927,1419.218317156029,321.1692587762951,3.34,0.275188351020788,0.6539377380428091,-0.0956104292962014
HIP_109089,3189.0313010197133,11449.79280340441,862.3109851888204,4.86,0.0588434816774826,-0.492233905567728,-0.4442867289836314
HIP_93820,3013.3574371415307,8508.690105855107,233.4785360563204,2.37,0.0832797660161589,-0.4375919575355951,-0.0334100169837583
HIP_102440,3217.4274040572345,7947.296672672762,333.6110080526212,2.08,0.0330924687299825,-0.4579566215107347,-0.1032218800727803
HIP_53085,2947.30116147548,19369.24831646334,435.16899867801305,1.44,0.0085788367631059,-0.4202143496517054,-0.156433801454899
HIP_105678,3350.575793981552,33816.34834099307,701.060468740541,2.48,0.0258193548387096,-0.4880434984048616,-0.5817416173571782
HIP_34922_,3247.1087746554986,1922.660411481876,64.06150044803144,15.61,0.002762271947335,0.0586251648320068,-0.0449828677903945
SV_Aqr,0.0,0.0,0.0,[],0.0,0.0,0.0
V_PsA_,0.0,0.0,0.0,[],0.0,0.0,0.0
W_Aql,1591.827392578125,3697.729380949674,372.4297466312795,2.6735,0.2242208937590068,-0.499,-0.0456612520602789
